areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2022-04-30,45_49,3956453.0,3149911.0,153.0,3241666.0,60.0,3149911.0,153.0,2559208.0,803.0,81.9,79.6,64.7,79.6
E92000001,England,nation,2022-04-30,50_54,4247326.0,3598668.0,88.0,3676137.0,52.0,3598668.0,88.0,3107315.0,625.0,86.6,84.7,73.2,84.7
E92000001,England,nation,2022-04-30,55_59,4172563.0,3652145.0,67.0,3714995.0,36.0,3652145.0,67.0,3263728.0,480.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-30,60_64,3623377.0,3241215.0,44.0,3287511.0,24.0,3241215.0,44.0,2975416.0,272.0,90.7,89.5,82.1,89.5
E92000001,England,nation,2022-04-30,65_69,2989867.0,2728346.0,29.0,2760188.0,16.0,2728346.0,29.0,2581642.0,145.0,92.3,91.3,86.3,91.3
E92000001,England,nation,2022-04-30,70_74,2768721.0,2588277.0,18.0,2610856.0,15.0,2588277.0,18.0,2497967.0,92.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-30,75_79,2348158.0,2233451.0,32.0,2248633.0,25.0,2233451.0,32.0,2175244.0,148.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-30,80_84,1477960.0,1408042.0,18.0,1417082.0,10.0,1408042.0,18.0,1368778.0,183.0,95.9,95.3,92.6,95.3
E92000001,England,nation,2022-04-30,85_89,926733.0,883615.0,12.0,889076.0,12.0,883615.0,12.0,856367.0,143.0,95.9,95.3,92.4,95.3
E92000001,England,nation,2022-04-30,90+,536833.0,503436.0,5.0,506781.0,2.0,503436.0,5.0,485268.0,76.0,94.4,93.8,90.4,93.8
E92000001,England,nation,2022-04-29,05_11,5083290.0,7766.0,378.0,259609.0,7417.0,7766.0,378.0,14.0,1.0,5.1,0.2,,0.2
E92000001,England,nation,2022-04-29,12_15,2941717.0,908209.0,3413.0,1531164.0,1335.0,908209.0,3413.0,10255.0,167.0,52.1,30.9,0.3,30.9
E92000001,England,nation,2022-04-29,16_17,1391611.0,655793.0,1182.0,903999.0,264.0,655793.0,1182.0,141629.0,1364.0,65.0,47.1,10.2,47.1
E92000001,England,nation,2022-04-29,18_24,5309911.0,3413832.0,1156.0,3829670.0,547.0,3413832.0,1156.0,1889485.0,2628.0,72.1,64.3,35.6,64.3
E92000001,England,nation,2022-04-29,25_29,4560633.0,2869909.0,632.0,3109007.0,257.0,2869909.0,632.0,1741332.0,1725.0,68.2,62.9,38.2,62.9
E92000001,England,nation,2022-04-29,30_34,4892415.0,3189412.0,539.0,3404830.0,185.0,3189412.0,539.0,2077298.0,1765.0,69.6,65.2,42.5,65.2
E92000001,England,nation,2022-04-29,35_39,4681803.0,3229978.0,362.0,3397202.0,137.0,3229978.0,362.0,2271525.0,1335.0,72.6,69.0,48.5,69.0
E92000001,England,nation,2022-04-29,40_44,4342029.0,3220220.0,189.0,3346678.0,70.0,3220220.0,189.0,2452111.0,1073.0,77.1,74.2,56.5,74.2
E92000001,England,nation,2022-04-29,45_49,3956453.0,3149758.0,134.0,3241606.0,50.0,3149758.0,134.0,2558405.0,791.0,81.9,79.6,64.7,79.6
E92000001,England,nation,2022-04-29,50_54,4247326.0,3598580.0,88.0,3676085.0,41.0,3598580.0,88.0,3106690.0,588.0,86.6,84.7,73.1,84.7
E92000001,England,nation,2022-04-29,55_59,4172563.0,3652078.0,72.0,3714959.0,30.0,3652078.0,72.0,3263248.0,472.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-29,60_64,3623377.0,3241171.0,44.0,3287487.0,26.0,3241171.0,44.0,2975144.0,304.0,90.7,89.5,82.1,89.5
E92000001,England,nation,2022-04-29,65_69,2989867.0,2728317.0,32.0,2760172.0,17.0,2728317.0,32.0,2581497.0,164.0,92.3,91.3,86.3,91.3
E92000001,England,nation,2022-04-29,70_74,2768721.0,2588259.0,26.0,2610841.0,12.0,2588259.0,26.0,2497875.0,108.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-29,75_79,2348158.0,2233419.0,29.0,2248608.0,23.0,2233419.0,29.0,2175096.0,190.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-29,80_84,1477960.0,1408024.0,21.0,1417072.0,14.0,1408024.0,21.0,1368595.0,172.0,95.9,95.3,92.6,95.3
E92000001,England,nation,2022-04-29,85_89,926733.0,883603.0,17.0,889064.0,12.0,883603.0,17.0,856224.0,186.0,95.9,95.3,92.4,95.3
E92000001,England,nation,2022-04-29,90+,536833.0,503431.0,18.0,506779.0,8.0,503431.0,18.0,485192.0,155.0,94.4,93.8,90.4,93.8
E92000001,England,nation,2022-04-28,05_11,5083290.0,7388.0,315.0,252192.0,6032.0,7388.0,315.0,13.0,2.0,5.0,0.1,,0.1
E92000001,England,nation,2022-04-28,12_15,2941717.0,904796.0,2666.0,1529829.0,1116.0,904796.0,2666.0,10088.0,93.0,52.0,30.8,0.3,30.8
E92000001,England,nation,2022-04-28,16_17,1391611.0,654611.0,1000.0,903735.0,205.0,654611.0,1000.0,140265.0,1115.0,64.9,47.0,10.1,47.0
E92000001,England,nation,2022-04-28,18_24,5309911.0,3412676.0,1051.0,3829123.0,523.0,3412676.0,1051.0,1886857.0,2586.0,72.1,64.3,35.5,64.3
E92000001,England,nation,2022-04-28,25_29,4560633.0,2869277.0,603.0,3108750.0,261.0,2869277.0,603.0,1739607.0,1763.0,68.2,62.9,38.1,62.9
E92000001,England,nation,2022-04-28,30_34,4892415.0,3188873.0,500.0,3404645.0,188.0,3188873.0,500.0,2075533.0,1684.0,69.6,65.2,42.4,65.2
E92000001,England,nation,2022-04-28,35_39,4681803.0,3229616.0,325.0,3397065.0,144.0,3229616.0,325.0,2270190.0,1293.0,72.6,69.0,48.5,69.0
E92000001,England,nation,2022-04-28,40_44,4342029.0,3220031.0,201.0,3346608.0,91.0,3220031.0,201.0,2451038.0,855.0,77.1,74.2,56.4,74.2
E92000001,England,nation,2022-04-28,45_49,3956453.0,3149624.0,123.0,3241556.0,47.0,3149624.0,123.0,2557614.0,614.0,81.9,79.6,64.6,79.6
E92000001,England,nation,2022-04-28,50_54,4247326.0,3598492.0,83.0,3676044.0,43.0,3598492.0,83.0,3106102.0,574.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-28,55_59,4172563.0,3652006.0,66.0,3714929.0,24.0,3652006.0,66.0,3262776.0,438.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-28,60_64,3623377.0,3241127.0,47.0,3287461.0,24.0,3241127.0,47.0,2974840.0,256.0,90.7,89.5,82.1,89.5
E92000001,England,nation,2022-04-28,65_69,2989867.0,2728285.0,18.0,2760155.0,22.0,2728285.0,18.0,2581333.0,149.0,92.3,91.3,86.3,91.3
E92000001,England,nation,2022-04-28,70_74,2768721.0,2588233.0,25.0,2610829.0,23.0,2588233.0,25.0,2497767.0,148.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-28,75_79,2348158.0,2233390.0,46.0,2248585.0,21.0,2233390.0,46.0,2174906.0,237.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-28,80_84,1477960.0,1408003.0,32.0,1417058.0,19.0,1408003.0,32.0,1368423.0,236.0,95.9,95.3,92.6,95.3
E92000001,England,nation,2022-04-28,85_89,926733.0,883586.0,23.0,889052.0,10.0,883586.0,23.0,856038.0,239.0,95.9,95.3,92.4,95.3
E92000001,England,nation,2022-04-28,90+,536833.0,503413.0,16.0,506771.0,9.0,503413.0,16.0,485037.0,228.0,94.4,93.8,90.4,93.8
E92000001,England,nation,2022-04-27,05_11,5083290.0,7073.0,275.0,246160.0,5812.0,7073.0,275.0,11.0,0.0,4.8,0.1,,0.1
E92000001,England,nation,2022-04-27,12_15,2941717.0,902130.0,2856.0,1528713.0,1281.0,902130.0,2856.0,9995.0,78.0,52.0,30.7,0.3,30.7
E92000001,England,nation,2022-04-27,16_17,1391611.0,653611.0,981.0,903530.0,240.0,653611.0,981.0,139150.0,1123.0,64.9,47.0,10.0,47.0
E92000001,England,nation,2022-04-27,18_24,5309911.0,3411625.0,1137.0,3828600.0,597.0,3411625.0,1137.0,1884271.0,2901.0,72.1,64.3,35.5,64.3
E92000001,England,nation,2022-04-27,25_29,4560633.0,2868674.0,661.0,3108489.0,306.0,2868674.0,661.0,1737844.0,1900.0,68.2,62.9,38.1,62.9
E92000001,England,nation,2022-04-27,30_34,4892415.0,3188373.0,503.0,3404457.0,242.0,3188373.0,503.0,2073849.0,1789.0,69.6,65.2,42.4,65.2
E92000001,England,nation,2022-04-27,35_39,4681803.0,3229291.0,301.0,3396921.0,136.0,3229291.0,301.0,2268897.0,1474.0,72.6,69.0,48.5,69.0
E92000001,England,nation,2022-04-27,40_44,4342029.0,3219830.0,187.0,3346517.0,87.0,3219830.0,187.0,2450183.0,971.0,77.1,74.2,56.4,74.2
E92000001,England,nation,2022-04-27,45_49,3956453.0,3149501.0,135.0,3241509.0,59.0,3149501.0,135.0,2557000.0,730.0,81.9,79.6,64.6,79.6
E92000001,England,nation,2022-04-27,50_54,4247326.0,3598409.0,89.0,3676001.0,40.0,3598409.0,89.0,3105528.0,595.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-27,55_59,4172563.0,3651940.0,56.0,3714905.0,35.0,3651940.0,56.0,3262338.0,499.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-27,60_64,3623377.0,3241080.0,34.0,3287437.0,28.0,3241080.0,34.0,2974584.0,327.0,90.7,89.4,82.1,89.4
E92000001,England,nation,2022-04-27,65_69,2989867.0,2728267.0,24.0,2760133.0,18.0,2728267.0,24.0,2581184.0,178.0,92.3,91.3,86.3,91.3
E92000001,England,nation,2022-04-27,70_74,2768721.0,2588208.0,18.0,2610806.0,21.0,2588208.0,18.0,2497619.0,139.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-27,75_79,2348158.0,2233344.0,28.0,2248564.0,30.0,2233344.0,28.0,2174669.0,247.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-27,80_84,1477960.0,1407971.0,39.0,1417039.0,20.0,1407971.0,39.0,1368187.0,296.0,95.9,95.3,92.6,95.3
E92000001,England,nation,2022-04-27,85_89,926733.0,883563.0,15.0,889042.0,14.0,883563.0,15.0,855799.0,283.0,95.9,95.3,92.3,95.3
E92000001,England,nation,2022-04-27,90+,536833.0,503397.0,18.0,506762.0,7.0,503397.0,18.0,484809.0,222.0,94.4,93.8,90.3,93.8
E92000001,England,nation,2022-04-26,05_11,5083290.0,6798.0,333.0,240348.0,5429.0,6798.0,333.0,11.0,0.0,4.7,0.1,,0.1
E92000001,England,nation,2022-04-26,12_15,2941717.0,899274.0,2252.0,1527432.0,1099.0,899274.0,2252.0,9917.0,56.0,51.9,30.6,0.3,30.6
E92000001,England,nation,2022-04-26,16_17,1391611.0,652630.0,832.0,903290.0,229.0,652630.0,832.0,138027.0,861.0,64.9,46.9,9.9,46.9
E92000001,England,nation,2022-04-26,18_24,5309911.0,3410488.0,1056.0,3828003.0,503.0,3410488.0,1056.0,1881370.0,2459.0,72.1,64.2,35.4,64.2
E92000001,England,nation,2022-04-26,25_29,4560633.0,2868013.0,607.0,3108183.0,254.0,2868013.0,607.0,1735944.0,1745.0,68.2,62.9,38.1,62.9
E92000001,England,nation,2022-04-26,30_34,4892415.0,3187870.0,482.0,3404215.0,188.0,3187870.0,482.0,2072060.0,1571.0,69.6,65.2,42.4,65.2
E92000001,England,nation,2022-04-26,35_39,4681803.0,3228990.0,304.0,3396785.0,124.0,3228990.0,304.0,2267423.0,1245.0,72.6,69.0,48.4,69.0
E92000001,England,nation,2022-04-26,40_44,4342029.0,3219643.0,170.0,3346430.0,81.0,3219643.0,170.0,2449212.0,886.0,77.1,74.2,56.4,74.2
E92000001,England,nation,2022-04-26,45_49,3956453.0,3149366.0,124.0,3241450.0,55.0,3149366.0,124.0,2556270.0,665.0,81.9,79.6,64.6,79.6
E92000001,England,nation,2022-04-26,50_54,4247326.0,3598320.0,86.0,3675961.0,34.0,3598320.0,86.0,3104933.0,582.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-26,55_59,4172563.0,3651884.0,56.0,3714870.0,35.0,3651884.0,56.0,3261839.0,419.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-26,60_64,3623377.0,3241046.0,37.0,3287409.0,27.0,3241046.0,37.0,2974257.0,258.0,90.7,89.4,82.1,89.4
E92000001,England,nation,2022-04-26,65_69,2989867.0,2728243.0,19.0,2760115.0,15.0,2728243.0,19.0,2581006.0,149.0,92.3,91.2,86.3,91.2
E92000001,England,nation,2022-04-26,70_74,2768721.0,2588190.0,15.0,2610785.0,14.0,2588190.0,15.0,2497480.0,119.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-26,75_79,2348158.0,2233316.0,32.0,2248534.0,33.0,2233316.0,32.0,2174422.0,210.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-26,80_84,1477960.0,1407932.0,38.0,1417019.0,20.0,1407932.0,38.0,1367891.0,242.0,95.9,95.3,92.6,95.3
E92000001,England,nation,2022-04-26,85_89,926733.0,883548.0,27.0,889028.0,8.0,883548.0,27.0,855516.0,223.0,95.9,95.3,92.3,95.3
E92000001,England,nation,2022-04-26,90+,536833.0,503379.0,28.0,506755.0,4.0,503379.0,28.0,484587.0,219.0,94.4,93.8,90.3,93.8
E92000001,England,nation,2022-04-25,05_11,5083290.0,6465.0,205.0,234919.0,4736.0,6465.0,205.0,11.0,0.0,4.6,0.1,,0.1
E92000001,England,nation,2022-04-25,12_15,2941717.0,897022.0,2313.0,1526333.0,993.0,897022.0,2313.0,9861.0,64.0,51.9,30.5,0.3,30.5
E92000001,England,nation,2022-04-25,16_17,1391611.0,651798.0,864.0,903061.0,207.0,651798.0,864.0,137166.0,843.0,64.9,46.8,9.9,46.8
E92000001,England,nation,2022-04-25,18_24,5309911.0,3409432.0,1175.0,3827500.0,568.0,3409432.0,1175.0,1878911.0,2366.0,72.1,64.2,35.4,64.2
E92000001,England,nation,2022-04-25,25_29,4560633.0,2867406.0,701.0,3107929.0,264.0,2867406.0,701.0,1734199.0,1669.0,68.1,62.9,38.0,62.9
E92000001,England,nation,2022-04-25,30_34,4892415.0,3187388.0,573.0,3404027.0,190.0,3187388.0,573.0,2070489.0,1605.0,69.6,65.1,42.3,65.1
E92000001,England,nation,2022-04-25,35_39,4681803.0,3228686.0,357.0,3396661.0,116.0,3228686.0,357.0,2266178.0,1210.0,72.6,69.0,48.4,69.0
E92000001,England,nation,2022-04-25,40_44,4342029.0,3219473.0,202.0,3346349.0,94.0,3219473.0,202.0,2448326.0,840.0,77.1,74.1,56.4,74.1
E92000001,England,nation,2022-04-25,45_49,3956453.0,3149242.0,119.0,3241395.0,54.0,3149242.0,119.0,2555605.0,611.0,81.9,79.6,64.6,79.6
E92000001,England,nation,2022-04-25,50_54,4247326.0,3598234.0,88.0,3675927.0,28.0,3598234.0,88.0,3104351.0,542.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-25,55_59,4172563.0,3651828.0,71.0,3714835.0,20.0,3651828.0,71.0,3261420.0,357.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-25,60_64,3623377.0,3241009.0,42.0,3287382.0,11.0,3241009.0,42.0,2973999.0,230.0,90.7,89.4,82.1,89.4
E92000001,England,nation,2022-04-25,65_69,2989867.0,2728224.0,14.0,2760100.0,9.0,2728224.0,14.0,2580857.0,133.0,92.3,91.2,86.3,91.2
E92000001,England,nation,2022-04-25,70_74,2768721.0,2588175.0,14.0,2610771.0,11.0,2588175.0,14.0,2497361.0,99.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-25,75_79,2348158.0,2233284.0,16.0,2248501.0,24.0,2233284.0,16.0,2174212.0,161.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-25,80_84,1477960.0,1407894.0,26.0,1416999.0,22.0,1407894.0,26.0,1367649.0,180.0,95.9,95.3,92.5,95.3
E92000001,England,nation,2022-04-25,85_89,926733.0,883521.0,16.0,889020.0,7.0,883521.0,16.0,855293.0,174.0,95.9,95.3,92.3,95.3
E92000001,England,nation,2022-04-25,90+,536833.0,503351.0,11.0,506751.0,7.0,503351.0,11.0,484368.0,145.0,94.4,93.8,90.2,93.8
E92000001,England,nation,2022-04-24,05_11,5083290.0,6260.0,369.0,230183.0,9717.0,6260.0,369.0,11.0,0.0,4.5,0.1,,0.1
E92000001,England,nation,2022-04-24,12_15,2941717.0,894709.0,4014.0,1525340.0,1656.0,894709.0,4014.0,9797.0,117.0,51.9,30.4,0.3,30.4
E92000001,England,nation,2022-04-24,16_17,1391611.0,650934.0,1021.0,902854.0,187.0,650934.0,1021.0,136323.0,1228.0,64.9,46.8,9.8,46.8
E92000001,England,nation,2022-04-24,18_24,5309911.0,3408257.0,653.0,3826932.0,251.0,3408257.0,653.0,1876545.0,1755.0,72.1,64.2,35.3,64.2
E92000001,England,nation,2022-04-24,25_29,4560633.0,2866705.0,333.0,3107665.0,145.0,2866705.0,333.0,1732530.0,1087.0,68.1,62.9,38.0,62.9
E92000001,England,nation,2022-04-24,30_34,4892415.0,3186815.0,290.0,3403837.0,113.0,3186815.0,290.0,2068884.0,984.0,69.6,65.1,42.3,65.1
E92000001,England,nation,2022-04-24,35_39,4681803.0,3228329.0,166.0,3396545.0,77.0,3228329.0,166.0,2264968.0,755.0,72.5,69.0,48.4,69.0
E92000001,England,nation,2022-04-24,40_44,4342029.0,3219271.0,92.0,3346255.0,45.0,3219271.0,92.0,2447486.0,585.0,77.1,74.1,56.4,74.1
E92000001,England,nation,2022-04-24,45_49,3956453.0,3149123.0,54.0,3241341.0,18.0,3149123.0,54.0,2554994.0,405.0,81.9,79.6,64.6,79.6
E92000001,England,nation,2022-04-24,50_54,4247326.0,3598146.0,42.0,3675899.0,22.0,3598146.0,42.0,3103809.0,341.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-24,55_59,4172563.0,3651757.0,32.0,3714815.0,9.0,3651757.0,32.0,3261063.0,238.0,89.0,87.5,78.2,87.5
E92000001,England,nation,2022-04-24,60_64,3623377.0,3240967.0,16.0,3287371.0,12.0,3240967.0,16.0,2973769.0,125.0,90.7,89.4,82.1,89.4
E92000001,England,nation,2022-04-24,65_69,2989867.0,2728210.0,14.0,2760091.0,8.0,2728210.0,14.0,2580724.0,57.0,92.3,91.2,86.3,91.2
E92000001,England,nation,2022-04-24,70_74,2768721.0,2588161.0,7.0,2610760.0,9.0,2588161.0,7.0,2497262.0,35.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-24,75_79,2348158.0,2233268.0,13.0,2248477.0,16.0,2233268.0,13.0,2174051.0,69.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-24,80_84,1477960.0,1407868.0,12.0,1416977.0,8.0,1407868.0,12.0,1367469.0,47.0,95.9,95.3,92.5,95.3
E92000001,England,nation,2022-04-24,85_89,926733.0,883505.0,1.0,889013.0,4.0,883505.0,1.0,855119.0,34.0,95.9,95.3,92.3,95.3
E92000001,England,nation,2022-04-24,90+,536833.0,503340.0,3.0,506744.0,1.0,503340.0,3.0,484223.0,37.0,94.4,93.8,90.2,93.8
E92000001,England,nation,2022-04-23,05_11,5083290.0,5891.0,762.0,220466.0,20770.0,5891.0,762.0,11.0,0.0,4.3,0.1,,0.1
E92000001,England,nation,2022-04-23,12_15,2941717.0,890695.0,8352.0,1523684.0,3469.0,890695.0,8352.0,9680.0,351.0,51.8,30.3,0.3,30.3
E92000001,England,nation,2022-04-23,16_17,1391611.0,649913.0,2228.0,902667.0,383.0,649913.0,2228.0,135095.0,2398.0,64.9,46.7,9.7,46.7
E92000001,England,nation,2022-04-23,18_24,5309911.0,3407604.0,1563.0,3826681.0,587.0,3407604.0,1563.0,1874790.0,3387.0,72.1,64.2,35.3,64.2
E92000001,England,nation,2022-04-23,25_29,4560633.0,2866372.0,942.0,3107520.0,287.0,2866372.0,942.0,1731443.0,2109.0,68.1,62.9,38.0,62.9
E92000001,England,nation,2022-04-23,30_34,4892415.0,3186525.0,669.0,3403724.0,218.0,3186525.0,669.0,2067900.0,2056.0,69.6,65.1,42.3,65.1
E92000001,England,nation,2022-04-23,35_39,4681803.0,3228163.0,481.0,3396468.0,152.0,3228163.0,481.0,2264213.0,1556.0,72.5,69.0,48.4,69.0
E92000001,England,nation,2022-04-23,40_44,4342029.0,3219179.0,261.0,3346210.0,95.0,3219179.0,261.0,2446901.0,1180.0,77.1,74.1,56.4,74.1
E92000001,England,nation,2022-04-23,45_49,3956453.0,3149069.0,185.0,3241323.0,85.0,3149069.0,185.0,2554589.0,929.0,81.9,79.6,64.6,79.6
E92000001,England,nation,2022-04-23,50_54,4247326.0,3598104.0,125.0,3675877.0,37.0,3598104.0,125.0,3103468.0,729.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-23,55_59,4172563.0,3651725.0,103.0,3714806.0,30.0,3651725.0,103.0,3260825.0,571.0,89.0,87.5,78.1,87.5
E92000001,England,nation,2022-04-23,60_64,3623377.0,3240951.0,69.0,3287359.0,17.0,3240951.0,69.0,2973644.0,305.0,90.7,89.4,82.1,89.4
E92000001,England,nation,2022-04-23,65_69,2989867.0,2728196.0,39.0,2760083.0,16.0,2728196.0,39.0,2580667.0,161.0,92.3,91.2,86.3,91.2
E92000001,England,nation,2022-04-23,70_74,2768721.0,2588154.0,24.0,2610751.0,11.0,2588154.0,24.0,2497227.0,97.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-23,75_79,2348158.0,2233255.0,41.0,2248461.0,26.0,2233255.0,41.0,2173982.0,279.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-23,80_84,1477960.0,1407856.0,25.0,1416969.0,15.0,1407856.0,25.0,1367422.0,287.0,95.9,95.3,92.5,95.3
E92000001,England,nation,2022-04-23,85_89,926733.0,883504.0,21.0,889009.0,8.0,883504.0,21.0,855085.0,251.0,95.9,95.3,92.3,95.3
E92000001,England,nation,2022-04-23,90+,536833.0,503337.0,13.0,506743.0,2.0,503337.0,13.0,484186.0,151.0,94.4,93.8,90.2,93.8
E92000001,England,nation,2022-04-22,05_11,5083290.0,5129.0,296.0,199696.0,11596.0,5129.0,296.0,11.0,1.0,3.9,0.1,,0.1
E92000001,England,nation,2022-04-22,12_15,2941717.0,882343.0,4600.0,1520215.0,2111.0,882343.0,4600.0,9329.0,207.0,51.7,30.0,0.3,30.0
E92000001,England,nation,2022-04-22,16_17,1391611.0,647685.0,1567.0,902284.0,293.0,647685.0,1567.0,132697.0,1633.0,64.8,46.5,9.5,46.5
E92000001,England,nation,2022-04-22,18_24,5309911.0,3406041.0,1320.0,3826094.0,625.0,3406041.0,1320.0,1871403.0,2862.0,72.1,64.1,35.2,64.1
E92000001,England,nation,2022-04-22,25_29,4560633.0,2865430.0,649.0,3107233.0,283.0,2865430.0,649.0,1729334.0,1689.0,68.1,62.8,37.9,62.8
E92000001,England,nation,2022-04-22,30_34,4892415.0,3185856.0,536.0,3403506.0,216.0,3185856.0,536.0,2065844.0,1714.0,69.6,65.1,42.2,65.1
E92000001,England,nation,2022-04-22,35_39,4681803.0,3227682.0,382.0,3396316.0,171.0,3227682.0,382.0,2262657.0,1444.0,72.5,68.9,48.3,68.9
E92000001,England,nation,2022-04-22,40_44,4342029.0,3218918.0,211.0,3346115.0,100.0,3218918.0,211.0,2445721.0,974.0,77.1,74.1,56.3,74.1
E92000001,England,nation,2022-04-22,45_49,3956453.0,3148884.0,145.0,3241238.0,67.0,3148884.0,145.0,2553660.0,753.0,81.9,79.6,64.5,79.6
E92000001,England,nation,2022-04-22,50_54,4247326.0,3597979.0,107.0,3675840.0,53.0,3597979.0,107.0,3102739.0,666.0,86.5,84.7,73.1,84.7
E92000001,England,nation,2022-04-22,55_59,4172563.0,3651622.0,101.0,3714776.0,33.0,3651622.0,101.0,3260254.0,453.0,89.0,87.5,78.1,87.5
E92000001,England,nation,2022-04-22,60_64,3623377.0,3240882.0,53.0,3287342.0,18.0,3240882.0,53.0,2973339.0,251.0,90.7,89.4,82.1,89.4
E92000001,England,nation,2022-04-22,65_69,2989867.0,2728157.0,31.0,2760067.0,17.0,2728157.0,31.0,2580506.0,164.0,92.3,91.2,86.3,91.2
E92000001,England,nation,2022-04-22,70_74,2768721.0,2588130.0,24.0,2610740.0,7.0,2588130.0,24.0,2497130.0,119.0,94.3,93.5,90.2,93.5
E92000001,England,nation,2022-04-22,75_79,2348158.0,2233214.0,46.0,2248435.0,21.0,2233214.0,46.0,2173703.0,216.0,95.8,95.1,92.6,95.1
E92000001,England,nation,2022-04-22,80_84,1477960.0,1407831.0,30.0,1416954.0,14.0,1407831.0,30.0,1367135.0,193.0,95.9,95.3,92.5,95.3
E92000001,England,nation,2022-04-22,85_89,926733.0,883483.0,24.0,889001.0,13.0,883483.0,24.0,854834.0,187.0,95.9,95.3,92.2,95.3
E92000001,England,nation,2022-04-22,90+,536833.0,503324.0,17.0,506741.0,2.0,503324.0,17.0,484035.0,157.0,94.4,93.8,90.2,93.8
E92000001,England,nation,2022-04-21,05_11,5083290.0,4833.0,355.0,188100.0,11495.0,4833.0,355.0,10.0,1.0,3.7,0.1,,0.1
E92000001,England,nation,2022-04-21,12_15,2941717.0,877743.0,3971.0,1518104.0,2025.0,877743.0,3971.0,9122.0,169.0,51.6,29.8,0.3,29.8
E92000001,England,nation,2022-04-21,16_17,1391611.0,646118.0,1419.0,901991.0,314.0,646118.0,1419.0,131064.0,1416.0,64.8,46.4,9.4,46.4
E92000001,England,nation,2022-04-21,18_24,5309911.0,3404721.0,1268.0,3825469.0,631.0,3404721.0,1268.0,1868541.0,2916.0,72.0,64.1,35.2,64.1
E92000001,England,nation,2022-04-21,25_29,4560633.0,2864781.0,665.0,3106950.0,287.0,2864781.0,665.0,1727645.0,1777.0,68.1,62.8,37.9,62.8
E92000001,England,nation,2022-04-21,30_34,4892415.0,3185320.0,549.0,3403290.0,251.0,3185320.0,549.0,2064130.0,1716.0,69.6,65.1,42.2,65.1
E92000001,England,nation,2022-04-21,35_39,4681803.0,3227300.0,355.0,3396145.0,145.0,3227300.0,355.0,2261213.0,1301.0,72.5,68.9,48.3,68.9
E92000001,England,nation,2022-04-21,40_44,4342029.0,3218707.0,191.0,3346015.0,106.0,3218707.0,191.0,2444747.0,907.0,77.1,74.1,56.3,74.1
E92000001,England,nation,2022-04-21,45_49,3956453.0,3148739.0,145.0,3241171.0,38.0,3148739.0,145.0,2552907.0,713.0,81.9,79.6,64.5,79.6
E92000001,England,nation,2022-04-21,50_54,4247326.0,3597872.0,108.0,3675787.0,58.0,3597872.0,108.0,3102073.0,601.0,86.5,84.7,73.0,84.7
E92000001,England,nation,2022-04-21,55_59,4172563.0,3651521.0,72.0,3714743.0,35.0,3651521.0,72.0,3259801.0,441.0,89.0,87.5,78.1,87.5
